n,eta,r_c,boundary,n_max
2.335279399499583,0.7,,1.1666666666666665,1
2.343619683069224,0.7,,1.1666666666666665,1
2.3519599666388658,0.7,,1.1666666666666665,1
2.360300250208507,0.7,,1.1666666666666665,1
2.3686405337781484,0.7,,1.1666666666666665,1
2.3769808173477895,0.7,,1.1666666666666665,1
2.385321100917431,0.7,,1.1666666666666665,1
2.3936613844870727,0.7,,1.1666666666666665,1
2.402001668056714,0.7,,1.1666666666666665,1
2.4103419516263553,0.7,,1.1666666666666665,1
2.4186822351959965,0.7,,1.1666666666666665,1
2.427022518765638,0.7,,1.1666666666666665,1
2.435362802335279,0.7,,1.1666666666666665,1
2.4437030859049207,0.7,,1.1666666666666665,1
2.4520433694745623,0.7,,1.1666666666666665,1
2.4603836530442034,0.7,,1.1666666666666665,1
2.468723936613845,0.7,,1.1666666666666665,1
2.477064220183486,0.7,,1.1666666666666665,1
2.4854045037531276,0.7,,1.1666666666666665,1
2.4937447873227687,0.7,,1.1666666666666665,1
2.5020850708924103,0.7,,1.1666666666666665,1
2.5104253544620514,0.7,,1.1666666666666665,1
2.518765638031693,0.7,,1.1666666666666665,1
2.5271059216013345,0.7,,1.1666666666666665,1
2.5354462051709756,0.7,,1.1666666666666665,1
2.543786488740617,0.7,,1.1666666666666665,1
2.5521267723102583,0.7,,1.1666666666666665,1
2.5604670558799,0.7,,1.1666666666666665,1
2.568807339449541,0.7,,1.1666666666666665,1
2.5771476230191825,0.7,,1.1666666666666665,1
2.585487906588824,0.7,,1.1666666666666665,1
2.593828190158465,0.7,,1.1666666666666665,1
2.602168473728107,0.7,,1.1666666666666665,1
2.610508757297748,0.7,,1.1666666666666665,1
2.6188490408673895,0.7,,1.1666666666666665,1
2.6271893244370306,0.7,,1.1666666666666665,1
2.635529608006672,0.7,,1.1666666666666665,1
2.6438698915763137,0.7,,1.1666666666666665,1
2.652210175145955,0.7,,1.1666666666666665,1
2.6605504587155964,0.7,,1.1666666666666665,1
2.6688907422852375,0.7,,1.1666666666666665,1
2.677231025854879,0.7,,1.1666666666666665,1
2.68557130942452,0.7,,1.1666666666666665,1
2.6939115929941617,0.7,,1.1666666666666665,1
2.7022518765638033,0.7,,1.1666666666666665,1
2.7105921601334444,0.7,,1.1666666666666665,1
2.718932443703086,0.7,,1.1666666666666665,1
2.727272727272727,0.7,,1.1666666666666665,1
2.7356130108423686,0.7,,1.1666666666666665,1
2.7439532944120097,0.7,,1.1666666666666665,1
2.7522935779816513,0.7,,1.1666666666666665,1
2.7606338615512924,0.7,,1.1666666666666665,1
2.768974145120934,0.7,,1.1666666666666665,1
2.7773144286905755,0.7,,1.1666666666666665,1
2.7856547122602167,0.7,,1.1666666666666665,1
2.793994995829858,0.7,,1.1666666666666665,1
2.8023352793994993,0.7,,1.1666666666666665,1
2.810675562969141,0.7,,1.1666666666666665,1
2.819015846538782,0.7,,1.1666666666666665,1
2.8273561301084236,0.7,,1.1666666666666665,1
2.835696413678065,0.7,,1.1666666666666665,1
2.8440366972477062,0.7,,1.1666666666666665,1
2.852376980817348,0.7,,1.1666666666666665,1
2.860717264386989,0.7,,1.1666666666666665,1
2.8690575479566305,0.7,,1.1666666666666665,1
2.8773978315262716,0.7,,1.1666666666666665,1
2.885738115095913,0.7,,1.1666666666666665,1
2.8940783986655547,0.7,,1.1666666666666665,1
2.902418682235196,0.7,,1.1666666666666665,1
2.9107589658048374,0.7,,1.1666666666666665,1
2.9190992493744785,0.7,,1.1666666666666665,1
2.92743953294412,0.7,,1.1666666666666665,1
2.935779816513761,0.7,,1.1666666666666665,1
2.9441201000834027,0.7,,1.1666666666666665,1
2.9524603836530443,0.7,,1.1666666666666665,1
2.9608006672226854,0.7,,1.1666666666666665,1
2.969140950792327,0.7,,1.1666666666666665,1
2.977481234361968,0.7,,1.1666666666666665,1
2.9858215179316097,0.7,,1.1666666666666665,1
2.9941618015012508,0.7,,1.1666666666666665,1
3.0025020850708923,0.7,,1.1666666666666665,1
3.0108423686405335,0.7,,1.1666666666666665,1
3.019182652210175,0.7,,1.1666666666666665,1
3.0275229357798166,0.7,,1.1666666666666665,1
3.0358632193494577,0.7,,1.1666666666666665,1
3.0442035029190992,0.7,,1.1666666666666665,1
3.0525437864887404,0.7,,1.1666666666666665,1
3.060884070058382,0.7,,1.1666666666666665,1
3.069224353628023,0.7,,1.1666666666666665,1
3.0775646371976646,0.7,,1.1666666666666665,1
3.085904920767306,0.7,,1.1666666666666665,1
3.0942452043369473,0.7,,1.1666666666666665,1
3.102585487906589,0.7,,1.1666666666666665,1
3.11092577147623,0.7,,1.1666666666666665,1
3.1192660550458715,0.7,,1.1666666666666665,1
3.1276063386155126,0.7,,1.1666666666666665,1
3.135946622185154,0.7,,1.1666666666666665,1
3.1442869057547957,0.7,,1.1666666666666665,1
3.152627189324437,0.7,,1.1666666666666665,1
3.1609674728940784,0.7,,1.1666666666666665,1
3.1693077564637195,0.7,,1.1666666666666665,1
3.177648040033361,0.7,,1.1666666666666665,1
3.185988323603002,0.7,,1.1666666666666665,1
3.1943286071726438,0.7,,1.1666666666666665,1
3.2026688907422853,0.7,,1.1666666666666665,1
3.2110091743119265,0.7,,1.1666666666666665,1
3.219349457881568,0.7,,1.1666666666666665,1
3.227689741451209,0.7,,1.1666666666666665,1
3.2360300250208507,0.7,,1.1666666666666665,1
3.244370308590492,0.7,,1.1666666666666665,1
3.2527105921601334,0.7,,1.1666666666666665,1
3.2610508757297745,0.7,,1.1666666666666665,1
3.269391159299416,0.7,,1.1666666666666665,1
3.2777314428690576,0.7,,1.1666666666666665,1
3.2860717264386987,0.7,,1.1666666666666665,1
3.2944120100083403,0.7,,1.1666666666666665,1
3.3027522935779814,0.7,,1.1666666666666665,1
3.311092577147623,0.7,,1.1666666666666665,1
3.319432860717264,0.7,,1.1666666666666665,1
3.3277731442869056,0.7,,1.1666666666666665,1
3.336113427856547,0.7,,1.1666666666666665,1
3.3444537114261883,0.7,,1.1666666666666665,1
3.35279399499583,0.7,,1.1666666666666665,1
3.361134278565471,0.7,,1.1666666666666665,1
3.3694745621351125,0.7,,1.1666666666666665,1
3.3778148457047537,0.7,,1.1666666666666665,1
3.386155129274395,0.7,,1.1666666666666665,1
3.3944954128440368,0.7,,1.1666666666666665,1
3.402835696413678,0.7,,1.1666666666666665,1
3.4111759799833195,0.7,,1.1666666666666665,1
3.4195162635529606,0.7,,1.1666666666666665,1
3.427856547122602,0.7,,1.1666666666666665,1
3.4361968306922432,0.7,,1.1666666666666665,1
3.444537114261885,0.7,,1.1666666666666665,1
3.452877397831526,0.7,,1.1666666666666665,1
3.4612176814011675,0.7,,1.1666666666666665,1
3.469557964970809,0.7,,1.1666666666666665,1
3.47789824854045,0.7,,1.1666666666666665,1
3.4862385321100917,0.7,,1.1666666666666665,1
3.494578815679733,0.7,,1.1666666666666665,1
3.5029190992493744,0.7,,1.1666666666666665,1
3.5112593828190155,0.7,,1.1666666666666665,1
3.519599666388657,0.7,,1.1666666666666665,1
3.5279399499582986,0.7,,1.1666666666666665,1
3.5362802335279397,0.7,,1.1666666666666665,1
3.5446205170975813,0.7,,1.1666666666666665,1
3.5529608006672224,0.7,,1.1666666666666665,1
3.561301084236864,0.7,,1.1666666666666665,1
3.569641367806505,0.7,,1.1666666666666665,1
3.5779816513761467,0.7,,1.1666666666666665,1
3.586321934945788,0.7,,1.1666666666666665,1
3.5946622185154293,0.7,,1.1666666666666665,1
3.603002502085071,0.7,,1.1666666666666665,1
3.611342785654712,0.7,,1.1666666666666665,1
3.6196830692243536,0.7,,1.1666666666666665,1
3.6280233527939947,0.7,,1.1666666666666665,1
3.6363636363636362,0.7,,1.1666666666666665,1
3.644703919933278,0.7,,1.1666666666666665,1
3.653044203502919,0.7,,1.1666666666666665,1
3.6613844870725605,0.7,,1.1666666666666665,1
3.6697247706422016,0.7,,1.1666666666666665,1
3.678065054211843,0.7,,1.1666666666666665,1
3.6864053377814843,0.7,,1.1666666666666665,1
3.694745621351126,0.7,,1.1666666666666665,1
3.703085904920767,0.7,,1.1666666666666665,1
3.7114261884904085,0.7,,1.1666666666666665,1
3.71976647206005,0.7,,1.1666666666666665,1
3.728106755629691,0.7,,1.1666666666666665,1
3.7364470391993327,0.7,,1.1666666666666665,1
3.744787322768974,0.7,,1.1666666666666665,1
3.7531276063386154,0.7,,1.1666666666666665,1
3.7614678899082565,0.7,,1.1666666666666665,1
3.769808173477898,0.7,,1.1666666666666665,1
3.7781484570475397,0.7,,1.1666666666666665,1
3.7864887406171808,0.7,,1.1666666666666665,1
3.7948290241868223,0.7,,1.1666666666666665,1
3.8031693077564634,0.7,,1.1666666666666665,1
3.811509591326105,0.7,,1.1666666666666665,1
3.819849874895746,0.7,,1.1666666666666665,1
3.8281901584653877,0.7,,1.1666666666666665,1
3.8365304420350292,0.7,,1.1666666666666665,1
3.8448707256046704,0.7,,1.1666666666666665,1
3.853211009174312,0.7,,1.1666666666666665,1
3.861551292743953,0.7,,1.1666666666666665,1
3.8698915763135946,0.7,,1.1666666666666665,1
3.8782318598832357,0.7,,1.1666666666666665,1
3.8865721434528773,0.7,,1.1666666666666665,1
3.894912427022519,0.7,,1.1666666666666665,1
3.90325271059216,0.7,,1.1666666666666665,1
3.9115929941618015,0.7,,1.1666666666666665,1
3.9199332777314426,0.7,,1.1666666666666665,1
3.928273561301084,0.7,,1.1666666666666665,1
3.9366138448707253,0.7,,1.1666666666666665,1
3.944954128440367,0.7,,1.1666666666666665,1
3.953294412010008,0.7,,1.1666666666666665,1
3.9616346955796495,0.7,,1.1666666666666665,1
3.969974979149291,0.7,,1.1666666666666665,1
3.978315262718932,0.7,,1.1666666666666665,1
3.9866555462885738,0.7,,1.1666666666666665,1
3.994995829858215,0.7,,1.1666666666666665,1
4.0033361134278564,0.7,,1.1666666666666665,1
4.011676396997498,0.7,,1.1666666666666665,1
4.02001668056714,0.7,,1.1666666666666665,1
4.028356964136781,0.7,,1.1666666666666665,1
4.036697247706422,0.7,,1.1666666666666665,1
4.045037531276063,0.7,,1.1666666666666665,1
4.053377814845705,0.7,,1.1666666666666665,1
4.061718098415346,0.7,,1.1666666666666665,1
4.070058381984987,0.7,,1.1666666666666665,1
4.078398665554628,0.7,,1.1666666666666665,1
4.08673894912427,0.7,,1.1666666666666665,1
4.095079232693911,0.7,,1.1666666666666665,1
4.1034195162635525,0.7,,1.1666666666666665,1
4.1117597998331945,0.7,,1.1666666666666665,1
4.120100083402836,0.7,,1.1666666666666665,1
4.128440366972477,0.7,,1.1666666666666665,1
4.136780650542118,0.7,,1.1666666666666665,1
4.14512093411176,0.7,,1.1666666666666665,1
4.153461217681401,0.7,,1.1666666666666665,1
4.161801501251042,0.7,,1.1666666666666665,1
4.170141784820684,0.7,,1.1666666666666665,1
4.178482068390325,0.7,,1.1666666666666665,1
4.186822351959966,0.7,,1.1666666666666665,1
4.195162635529607,0.7,,1.1666666666666665,1
4.2035029190992494,0.7,,1.1666666666666665,1
4.211843202668891,0.7,,1.1666666666666665,1
4.220183486238532,0.7,,1.1666666666666665,1
4.228523769808174,0.7,,1.1666666666666665,1
4.236864053377815,0.7,,1.1666666666666665,1
4.245204336947456,0.7,,1.1666666666666665,1
4.253544620517097,0.7,,1.1666666666666665,1
4.261884904086739,0.7,,1.1666666666666665,1
4.27022518765638,0.7,,1.1666666666666665,1
4.278565471226021,0.7,,1.1666666666666665,1
4.286905754795663,0.7,,1.1666666666666665,1
4.295246038365304,0.7,,1.1666666666666665,1
4.3035863219349455,0.7,,1.1666666666666665,1
4.311926605504587,0.7,,1.1666666666666665,1
4.320266889074229,0.7,,1.1666666666666665,1
4.32860717264387,0.7,,1.1666666666666665,1
4.336947456213511,0.7,,1.1666666666666665,1
4.345287739783153,0.7,,1.1666666666666665,1
4.353628023352794,0.7,,1.1666666666666665,1
4.361968306922435,0.7,,1.1666666666666665,1
4.370308590492076,0.7,,1.1666666666666665,1
4.378648874061718,0.7,,1.1666666666666665,1
4.386989157631359,0.7,,1.1666666666666665,1
4.395329441201,0.7,,1.1666666666666665,1
4.4036697247706424,0.7,,1.1666666666666665,1
4.412010008340284,0.7,,1.1666666666666665,1
4.420350291909925,0.7,,1.1666666666666665,1
4.428690575479566,0.7,,1.1666666666666665,1
4.437030859049208,0.7,,1.1666666666666665,1
4.445371142618849,0.7,,1.1666666666666665,1
4.45371142618849,0.7,,1.1666666666666665,1
4.462051709758132,0.7,,1.1666666666666665,1
4.470391993327773,0.7,,1.1666666666666665,1
4.478732276897414,0.7,,1.1666666666666665,1
4.487072560467055,0.7,,1.1666666666666665,1
4.495412844036697,0.7,,1.1666666666666665,1
4.5037531276063385,0.7,,1.1666666666666665,1
4.51209341117598,0.7,,1.1666666666666665,1
4.520433694745621,0.7,,1.1666666666666665,1
4.528773978315263,0.7,,1.1666666666666665,1
4.537114261884904,0.7,,1.1666666666666665,1
4.545454545454545,0.7,,1.1666666666666665,1
4.553794829024187,0.7,,1.1666666666666665,1
4.562135112593828,0.7,,1.1666666666666665,1
4.570475396163469,0.7,,1.1666666666666665,1
4.57881567973311,0.7,,1.1666666666666665,1
4.587155963302752,0.7,,1.1666666666666665,1
4.595496246872393,0.7,,1.1666666666666665,1
4.603836530442035,0.7,,1.1666666666666665,1
4.612176814011677,0.7,,1.1666666666666665,1
4.620517097581318,0.7,,1.1666666666666665,1
4.628857381150959,0.7,,1.1666666666666665,1
4.6371976647206,0.7,,1.1666666666666665,1
4.645537948290242,0.7,,1.1666666666666665,1
4.653878231859883,0.7,,1.1666666666666665,1
4.662218515429524,0.7,,1.1666666666666665,1
4.670558798999166,0.7,,1.1666666666666665,1
4.678899082568807,0.7,,1.1666666666666665,1
4.687239366138448,0.7,,1.1666666666666665,1
4.6955796497080895,0.7,,1.1666666666666665,1
4.7039199332777315,0.7,,1.1666666666666665,1
4.712260216847373,0.7,,1.1666666666666665,1
4.720600500417014,0.7,,1.1666666666666665,1
4.728940783986656,0.7,,1.1666666666666665,1
4.737281067556297,0.7,,1.1666666666666665,1
4.745621351125938,0.7,,1.1666666666666665,1
4.753961634695579,0.7,,1.1666666666666665,1
4.762301918265221,0.7,,1.1666666666666665,1
4.770642201834862,0.7,,1.1666666666666665,1
4.778982485404503,0.7,,1.1666666666666665,1
4.787322768974145,0.7,,1.1666666666666665,1
4.795663052543786,0.7,,1.1666666666666665,1
4.804003336113428,0.7,,1.1666666666666665,1
4.812343619683069,0.7,,1.1666666666666665,1
4.820683903252711,0.7,,1.1666666666666665,1
4.829024186822352,0.7,,1.1666666666666665,1
4.837364470391993,0.7,,1.1666666666666665,1
4.845704753961635,0.7,,1.1666666666666665,1
4.854045037531276,0.7,,1.1666666666666665,1
4.862385321100917,0.7,,1.1666666666666665,1
4.870725604670558,0.7,,1.1666666666666665,1
4.8790658882402,0.7,,1.1666666666666665,1
4.887406171809841,0.7,,1.1666666666666665,1
4.8957464553794825,0.7,,1.1666666666666665,1
4.9040867389491245,0.7,,1.1666666666666665,1
4.912427022518766,0.7,,1.1666666666666665,1
4.920767306088407,0.7,,1.1666666666666665,1
4.929107589658048,0.7,,1.1666666666666665,1
4.93744787322769,0.7,,1.1666666666666665,1
4.945788156797331,0.7,,1.1666666666666665,1
4.954128440366972,0.7,,1.1666666666666665,1
4.962468723936614,0.7,,1.1666666666666665,1
4.970809007506255,0.7,,1.1666666666666665,1
4.979149291075896,0.7,,1.1666666666666665,1
4.987489574645537,0.7,,1.1666666666666665,1
4.995829858215179,0.7,,1.1666666666666665,1
5.004170141784821,0.7,,1.1666666666666665,1
5.012510425354462,0.7,,1.1666666666666665,1
5.020850708924103,0.7,,1.1666666666666665,1
5.029190992493745,0.7,,1.1666666666666665,1
5.037531276063386,0.7,,1.1666666666666665,1
5.045871559633027,0.7,,1.1666666666666665,1
5.054211843202669,0.7,,1.1666666666666665,1
5.06255212677231,0.7,,1.1666666666666665,1
5.070892410341951,0.7,,1.1666666666666665,1
5.079232693911592,0.7,,1.1666666666666665,1
5.087572977481234,0.7,,1.1666666666666665,1
5.0959132610508755,0.7,,1.1666666666666665,1
5.104253544620517,0.7,,1.1666666666666665,1
5.112593828190159,0.7,,1.1666666666666665,1
5.1209341117598,0.7,,1.1666666666666665,1
5.129274395329441,0.7,,1.1666666666666665,1
5.137614678899082,0.7,,1.1666666666666665,1
5.145954962468724,0.7,,1.1666666666666665,1
5.154295246038365,0.7,,1.1666666666666665,1
5.162635529608006,0.7,,1.1666666666666665,1
5.170975813177648,0.7,,1.1666666666666665,1
5.179316096747289,0.7,,1.1666666666666665,1
5.18765638031693,0.7,,1.1666666666666665,1
5.1959966638865716,0.7,,1.1666666666666665,1
5.204336947456214,0.7,,1.1666666666666665,1
5.212677231025855,0.7,,1.1666666666666665,1
5.221017514595496,0.7,,1.1666666666666665,1
5.229357798165138,0.7,,1.1666666666666665,1
5.237698081734779,0.7,,1.1666666666666665,1
5.24603836530442,0.7,,1.1666666666666665,1
5.254378648874061,0.7,,1.1666666666666665,1
5.262718932443703,0.7,,1.1666666666666665,1
5.271059216013344,0.7,,1.1666666666666665,1
5.279399499582985,0.7,,1.1666666666666665,1
5.287739783152627,0.7,,1.1666666666666665,1
5.2960800667222685,0.7,,1.1666666666666665,1
5.30442035029191,0.7,,1.1666666666666665,1
5.312760633861551,0.7,,1.1666666666666665,1
5.321100917431193,0.7,,1.1666666666666665,1
5.329441201000834,0.7,,1.1666666666666665,1
5.337781484570475,0.7,,1.1666666666666665,1
5.346121768140117,0.7,,1.1666666666666665,1
5.354462051709758,0.7,,1.1666666666666665,1
5.362802335279399,0.7,,1.1666666666666665,1
5.37114261884904,0.7,,1.1666666666666665,1
5.379482902418682,0.7,,1.1666666666666665,1
5.387823185988323,0.7,,1.1666666666666665,1
5.3961634695579646,0.7,,1.1666666666666665,1
5.404503753127607,0.7,,1.1666666666666665,1
5.412844036697248,0.7,,1.1666666666666665,1
5.421184320266889,0.7,,1.1666666666666665,1
5.42952460383653,0.7,,1.1666666666666665,1
5.437864887406172,0.7,,1.1666666666666665,1
5.446205170975813,0.7,,1.1666666666666665,1
5.454545454545454,0.7,,1.1666666666666665,1
5.462885738115095,0.7,,1.1666666666666665,1
5.471226021684737,0.7,,1.1666666666666665,1
5.479566305254378,0.7,,1.1666666666666665,1
5.4879065888240195,0.7,,1.1666666666666665,1
5.4962468723936615,0.7,,1.1666666666666665,1
5.504587155963303,0.7,,1.1666666666666665,1
5.512927439532944,0.7,,1.1666666666666665,1
5.521267723102585,0.7,,1.1666666666666665,1
5.529608006672227,0.7,,1.1666666666666665,1
5.537948290241868,0.7,,1.1666666666666665,1
5.546288573811509,0.7,,1.1666666666666665,1
5.554628857381151,0.7,,1.1666666666666665,1
5.562969140950792,0.7,,1.1666666666666665,1
5.571309424520433,0.7,,1.1666666666666665,1
5.579649708090074,0.7,,1.1666666666666665,1
5.587989991659716,0.7,,1.1666666666666665,1
5.5963302752293576,0.7,,1.1666666666666665,1
5.604670558798999,0.7,,1.1666666666666665,1
5.613010842368641,0.7,,1.1666666666666665,1
5.621351125938282,0.7,,1.1666666666666665,1
5.629691409507923,0.7,,1.1666666666666665,1
5.638031693077564,0.7,,1.1666666666666665,1
5.646371976647206,0.7,,1.1666666666666665,1
5.654712260216847,0.7,,1.1666666666666665,1
5.663052543786488,0.7,,1.1666666666666665,1
5.67139282735613,0.7,,1.1666666666666665,1
5.679733110925771,0.7,,1.1666666666666665,1
5.6880733944954125,0.7,,1.1666666666666665,1
5.696413678065054,0.7,,1.1666666666666665,1
5.704753961634696,0.7,,1.1666666666666665,1
5.713094245204337,0.7,,1.1666666666666665,1
5.721434528773978,0.7,,1.1666666666666665,1
5.72977481234362,0.7,,1.1666666666666665,1
5.738115095913261,0.7,,1.1666666666666665,1
5.746455379482902,0.7,,1.1666666666666665,1
5.754795663052543,0.7,,1.1666666666666665,1
5.763135946622185,0.7,,1.1666666666666665,1
5.771476230191826,0.7,,1.1666666666666665,1
5.779816513761467,0.7,,1.1666666666666665,1
5.788156797331109,0.7,,1.1666666666666665,1
5.7964970809007506,0.7,,1.1666666666666665,1
5.804837364470392,0.7,,1.1666666666666665,1
5.813177648040033,0.7,,1.1666666666666665,1
5.821517931609675,0.7,,1.1666666666666665,1
5.829858215179316,0.7,,1.1666666666666665,1
5.838198498748957,0.7,,1.1666666666666665,1
5.846538782318599,0.7,,1.1666666666666665,1
5.85487906588824,0.7,,1.1666666666666665,1
5.863219349457881,0.7,,1.1666666666666665,1
5.871559633027522,0.7,,1.1666666666666665,1
5.879899916597164,0.7,,1.1666666666666665,1
5.8882402001668055,0.7,,1.1666666666666665,1
5.896580483736447,0.7,,1.1666666666666665,1
5.904920767306089,0.7,,1.1666666666666665,1
5.91326105087573,0.7,,1.1666666666666665,1
5.921601334445371,0.7,,1.1666666666666665,1
5.929941618015012,0.7,,1.1666666666666665,1
5.938281901584654,0.7,,1.1666666666666665,1
5.946622185154295,0.7,,1.1666666666666665,1
5.954962468723936,0.7,,1.1666666666666665,1
5.963302752293577,0.7,,1.1666666666666665,1
5.971643035863219,0.7,,1.1666666666666665,1
5.97998331943286,0.7,,1.1666666666666665,1
5.9883236030025015,0.7,,1.1666666666666665,1
5.9966638865721436,0.7,,1.1666666666666665,1
6.005004170141785,0.7,,1.1666666666666665,1
6.013344453711426,0.7,,1.1666666666666665,1
6.021684737281067,0.7,,1.1666666666666665,1
6.030025020850709,0.7,,1.1666666666666665,1
6.03836530442035,0.7,,1.1666666666666665,1
6.046705587989991,0.7,,1.1666666666666665,1
6.055045871559633,0.7,,1.1666666666666665,1
6.063386155129274,0.7,,1.1666666666666665,1
6.071726438698915,0.7,,1.1666666666666665,1
6.0800667222685565,0.7,,1.1666666666666665,1
6.0884070058381985,0.7,,1.1666666666666665,1
6.09674728940784,0.7,,1.1666666666666665,1
6.105087572977481,0.7,,1.1666666666666665,1
6.113427856547123,0.7,,1.1666666666666665,1
6.121768140116764,0.7,,1.1666666666666665,1
6.130108423686405,0.7,,1.1666666666666665,1
6.138448707256046,0.7,,1.1666666666666665,1
6.146788990825688,0.7,,1.1666666666666665,1
6.155129274395329,0.7,,1.1666666666666665,1
6.16346955796497,0.7,,1.1666666666666665,1
6.171809841534612,0.7,,1.1666666666666665,1
6.180150125104253,0.7,,1.1666666666666665,1
6.1884904086738945,0.7,,1.1666666666666665,1
6.196830692243536,0.7,,1.1666666666666665,1
6.205170975813178,0.7,,1.1666666666666665,1
6.213511259382819,0.7,,1.1666666666666665,1
6.22185154295246,0.7,,1.1666666666666665,1
6.230191826522102,0.7,,1.1666666666666665,1
6.238532110091743,0.7,,1.1666666666666665,1
6.246872393661384,0.7,,1.1666666666666665,1
6.255212677231025,0.7,,1.1666666666666665,1
6.263552960800667,0.7,,1.1666666666666665,1
6.271893244370308,0.7,,1.1666666666666665,1
6.2802335279399495,0.7,,1.1666666666666665,1
6.2885738115095915,0.7,,1.1666666666666665,1
6.296914095079233,0.7,,1.1666666666666665,1
6.305254378648874,0.7,,1.1666666666666665,1
6.313594662218515,0.7,,1.1666666666666665,1
6.321934945788157,0.7,,1.1666666666666665,1
6.330275229357798,0.7,,1.1666666666666665,1
6.338615512927439,0.7,,1.1666666666666665,1
6.346955796497081,0.7,,1.1666666666666665,1
6.355296080066722,0.7,,1.1666666666666665,1
6.363636363636363,0.7,,1.1666666666666665,1
6.371976647206004,0.7,,1.1666666666666665,1
6.380316930775646,0.7,,1.1666666666666665,1
6.3886572143452875,0.7,,1.1666666666666665,1
6.396997497914929,0.7,,1.1666666666666665,1
6.405337781484571,0.7,,1.1666666666666665,1
6.413678065054212,0.7,,1.1666666666666665,1
6.422018348623853,0.7,,1.1666666666666665,1
6.430358632193494,0.7,,1.1666666666666665,1
6.438698915763136,0.7,,1.1666666666666665,1
6.447039199332777,0.7,,1.1666666666666665,1
6.455379482902418,0.7,,1.1666666666666665,1
6.463719766472059,0.7,,1.1666666666666665,1
6.472060050041701,0.7,,1.1666666666666665,1
6.4804003336113425,0.7,,1.1666666666666665,1
6.488740617180984,0.7,,1.1666666666666665,1
6.497080900750626,0.7,,1.1666666666666665,1
6.505421184320267,0.7,,1.1666666666666665,1
6.513761467889908,0.7,,1.1666666666666665,1
6.522101751459549,0.7,,1.1666666666666665,1
6.530442035029191,0.7,,1.1666666666666665,1
6.538782318598832,0.7,,1.1666666666666665,1
6.547122602168473,0.7,,1.1666666666666665,1
6.555462885738115,0.7,,1.1666666666666665,1
6.563803169307756,0.7,,1.1666666666666665,1
6.572143452877397,0.7,,1.1666666666666665,1
6.5804837364470385,0.7,,1.1666666666666665,1
6.5888240200166805,0.7,,1.1666666666666665,1
6.597164303586322,0.7,,1.1666666666666665,1
6.605504587155963,0.7,,1.1666666666666665,1
6.613844870725605,0.7,,1.1666666666666665,1
6.622185154295246,0.7,,1.1666666666666665,1
6.630525437864887,0.7,,1.1666666666666665,1
6.638865721434528,0.7,,1.1666666666666665,1
6.64720600500417,0.7,,1.1666666666666665,1
6.655546288573811,0.7,,1.1666666666666665,1
6.663886572143452,0.7,,1.1666666666666665,1
6.672226855713094,0.7,,1.1666666666666665,1
6.6805671392827355,0.7,,1.1666666666666665,1
6.688907422852377,0.7,,1.1666666666666665,1
6.697247706422018,0.7,,1.1666666666666665,1
6.70558798999166,0.7,,1.1666666666666665,1
6.713928273561301,0.7,,1.1666666666666665,1
6.722268557130942,0.7,,1.1666666666666665,1
6.730608840700584,0.7,,1.1666666666666665,1
6.738949124270225,0.7,,1.1666666666666665,1
6.747289407839866,0.7,,1.1666666666666665,1
6.755629691409507,0.7,,1.1666666666666665,1
6.763969974979149,0.7,,1.1666666666666665,1
6.77231025854879,0.7,,1.1666666666666665,1
6.7806505421184315,0.7,,1.1666666666666665,1
6.7889908256880735,0.7,,1.1666666666666665,1
6.797331109257715,0.7,,1.1666666666666665,1
6.805671392827356,0.7,,1.1666666666666665,1
6.814011676396997,0.7,,1.1666666666666665,1
6.822351959966639,0.7,,1.1666666666666665,1
6.83069224353628,0.7,,1.1666666666666665,1
6.839032527105921,0.7,,1.1666666666666665,1
6.847372810675563,0.7,,1.1666666666666665,1
6.855713094245204,0.7,,1.1666666666666665,1
6.864053377814845,0.7,,1.1666666666666665,1
6.8723936613844865,0.7,,1.1666666666666665,1
6.8807339449541285,0.7,,1.1666666666666665,1
6.88907422852377,0.7,,1.1666666666666665,1
6.897414512093411,0.7,,1.1666666666666665,1
6.905754795663052,0.7,,1.1666666666666665,1
6.914095079232694,0.7,,1.1666666666666665,1
6.922435362802335,0.7,,1.1666666666666665,1
6.930775646371976,0.7,,1.1666666666666665,1
6.939115929941618,0.7,,1.1666666666666665,1
6.947456213511259,0.7,,1.1666666666666665,1
6.9557964970809,0.7,,1.1666666666666665,1
6.964136780650541,0.7,,1.1666666666666665,1
6.972477064220183,0.7,,1.1666666666666665,1
6.9808173477898245,0.7,,1.1666666666666665,1
6.989157631359466,0.7,,1.1666666666666665,1
6.997497914929108,0.7,,1.1666666666666665,1
7.005838198498749,0.7,,1.1666666666666665,1
7.01417848206839,0.7,,1.1666666666666665,1
7.022518765638031,0.7,,1.1666666666666665,1
7.030859049207673,0.7,,1.1666666666666665,1
7.039199332777314,0.7,,1.1666666666666665,1
7.047539616346955,0.7,,1.1666666666666665,1
7.055879899916597,0.7,,1.1666666666666665,1
7.064220183486238,0.7,,1.1666666666666665,1
7.0725604670558795,0.7,,1.1666666666666665,1
7.080900750625521,0.7,,1.1666666666666665,1
7.089241034195163,0.7,,1.1666666666666665,1
7.097581317764804,0.7,,1.1666666666666665,1
7.105921601334445,0.7,,1.1666666666666665,1
7.114261884904087,0.7,,1.1666666666666665,1
7.122602168473728,0.7,,1.1666666666666665,1
7.130942452043369,0.7,,1.1666666666666665,1
