N_th,eta,sensitivity,boundary_N_th,unit_response_N_th
0.39182865731462924,0.5,4.622296327173358,0.5,0.0
0.392815631262525,0.5,4.664859306347575,0.5,0.0
0.3938026052104208,0.5,4.708213426428269,0.5,0.0
0.3947895791583166,0.5,4.75238095238095,0.5,0.0
0.3957765531062124,0.5,4.7973849925491505,0.5,0.0
0.39676352705410817,0.5,4.843249538969228,0.5,0.0
0.397750501002004,0.5,4.889999510020085,0.5,0.0
0.39873747494989975,0.5,4.937660795566988,0.5,0.0
0.39972444889779557,0.5,4.98626030477142,0.5,0.0
0.40071142284569133,0.5,5.035826016752448,0.5,0.0
0.40169839679358715,0.5,5.086387034299986,0.5,0.0
0.4026853707414829,0.5,5.13797364085667,0.5,0.0
0.40367234468937874,0.5,5.190617361002755,0.5,0.0
0.4046593186372745,0.5,5.24435102469784,0.5,0.0
0.4056462925851703,0.5,5.299208835554607,0.5,0.0
0.4066332665330661,0.5,5.355226443442796,0.5,0.0
0.4076202404809619,0.5,5.412441021747382,0.5,0.0
0.40860721442885767,0.5,5.4708913496327165,0.5,0.0
0.4095941883767535,0.5,5.5306178996952085,0.5,0.0
0.41058116232464925,0.5,5.591662931420885,0.5,0.0
0.41156813627254507,0.5,5.654070590901364,0.5,0.0
0.41255511022044083,0.5,5.717887017302617,0.5,0.0
0.41354208416833665,0.5,5.783160456626292,0.5,0.0
0.4145290581162324,0.5,5.849941383352869,0.5,0.0
0.41551603206412824,0.5,5.9182826306113965,0.5,0.0
0.416503006012024,0.5,5.988239529581184,0.5,0.0
0.4174899799599198,0.5,6.0598700588985395,0.5,0.0
0.4184769539078156,0.5,6.1332350049164175,0.5,0.0
0.4194639278557114,0.5,6.208398133748054,0.5,0.0
0.42045090180360717,0.5,6.285426376117891,0.5,0.0
0.421437875751503,0.5,6.364390026146285,0.5,0.0
0.42242484969939875,0.5,6.445362955308702,0.5,0.0
0.42341182364729457,0.5,6.5284228429384425,0.5,0.0
0.42439879759519034,0.5,6.613651424784626,0.5,0.0
0.42538577154308616,0.5,6.701134761297257,0.5,0.0
0.4263727454909819,0.5,6.79096352749047,0.5,0.0
0.42735971943887774,0.5,6.883233326436304,0.5,0.0
0.4283466933867735,0.5,6.978045028667309,0.5,0.0
0.4293336673346693,0.5,7.075505140021262,0.5,0.0
0.4303206412825651,0.5,7.175726200747767,0.5,0.0
0.4313076152304609,0.5,7.278827219021222,0.5,0.0
0.43229458917835667,0.5,7.384934142370876,0.5,0.0
0.4332815631262525,0.5,7.494180370954424,0.5,0.0
0.43426853707414825,0.5,7.606707317073166,0.5,0.0
0.4352555110220441,0.5,7.722665015863188,0.5,0.0
0.43624248496993984,0.5,7.84221279270783,0.5,0.0
0.43722945891783566,0.5,7.965519993614804,0.5,0.0
0.4382164328657314,0.5,8.092766785598437,0.5,0.0
0.43920340681362724,0.5,8.22414503502266,0.5,0.0
0.440190380761523,0.5,8.359859272910038,0.5,0.0
0.4411773547094188,0.5,8.50012775743123,0.5,0.0
0.4421643286573146,0.5,8.64518364518364,0.5,0.0
0.4431513026052104,0.5,8.795276284480478,0.5,0.0
0.44413827655310617,0.5,8.950672645739894,0.5,0.0
0.445125250501002,0.5,9.111658906235723,0.5,0.0
0.44611222444889775,0.5,9.278542208999621,0.5,0.0
0.4470991983967936,0.5,9.451652618619185,0.5,0.0
0.44808617234468934,0.5,9.631345300135111,0.5,0.0
0.44907314629258516,0.5,9.8180029513035,0.5,0.0
0.4500601202404809,0.5,10.01203852327447,0.5,0.0
0.45104709418837674,0.5,10.213898270391974,0.5,0.0
