r,alpha,beta,gamma,nu_minus_closed,nu_minus_exact,abs_error
2.197324414715719,40.51425924222989,33.91882611925753,36.822456785513246,0.24671365434854164,0.24671365434853926,2.3869795029440866e-15
2.2073578595317724,41.335218684244715,34.59739835564931,37.569057840263405,0.24650387172321428,0.24650387172321395,3.3306690738754696e-16
2.217391304347826,42.17282355313297,35.28972903607759,38.3307877131229,0.2462982610767546,0.2462982610767546,0.0
2.2274247491638794,43.0274111469914,35.99609695765721,39.1079531478153,0.2460967393618734,0.24609673936187415,7.494005416219807e-16
2.237458193979933,43.89932560275108,36.71678657020993,39.900867103865814,0.24589922518738616,0.24589922518738475,1.4155343563970746e-15
2.247491638795987,44.78891803475891,37.45208809081032,40.7098488826279,0.2457056387849998,0.24570563878499685,2.942091015256665e-15
2.25752508361204,45.69654667616916,38.20229762065438,41.53522425586392,0.24551590197691917,0.24551590197691736,1.8041124150158794e-15
2.267558528428094,46.62257702320185,38.967717264297725,42.37732559693148,0.2453299381440008,0.24532993814400308,2.275957200481571e-15
2.277591973244147,47.56738198232538,39.748655251310865,43.23649201462778,0.24514767219454806,0.24514767219454306,4.9960036108132044e-15
2.287625418060201,48.531342020423956,40.545426060401624,44.11306948974682,0.24496903053387678,0.24496903053387925,2.4702462297909733e-15
2.297658862876254,49.51484531800877,41.35835054605332,45.00741101440336,0.24479394103428237,0.24479394103428473,2.3592239273284576e-15
2.307692307692308,50.51828792553617,42.18775606773117,45.919876734180924,0.24462233300571765,0.2446223330057174,2.498001805406602e-16
2.317725752508361,51.542073922894296,43.0339766217075,46.85083409315968,0.24445413716714928,0.2444541371671454,3.885780586188048e-15
2.327759197324415,52.58661558212377,43.89735297556022,47.80065798188428,0.24428928561827726,0.2442892856182715,5.745404152435185e-15
2.3377926421404682,53.652333533436654,44.7782328053974,48.76973088832943,0.2441277118119847,0.24412771181197873,5.9674487573602164e-15
2.347826086956522,54.739656934601925,45.676970835864566,49.75844305192571,0.24396935052734142,0.2439693505273426,1.1657341758564144e-15
2.3578595317725752,55.84902364376412,46.593928982989674,50.76719262070616,0.24381413784303108,0.24381413784302886,2.220446049250313e-15
2.367892976588629,56.98088039576645,47.52947649992471,51.79638581163829,0.24366201111142272,0.24366201111142563,2.914335439641036e-15
2.3779264214046822,58.135682982047584,48.48399012564124,52.84643707420462,0.2435129089331299,0.24351290893313002,1.1102230246251565e-16
2.387959866220736,59.31389643418639,49.457854236641104,53.91776925729927,0.24336677113207403,0.24336677113206795,6.078471059822732e-15
2.3979933110367893,60.51599521116673,50.451461001741976,55.01081377950605,0.24322353873101263,0.2432235387310147,2.0816681711721685e-15
2.408026755852843,61.74246339043946,51.46521054000165,56.126010802828404,0.2430831539276389,0.2430831539276419,2.9976021664879227e-15
2.4180602006688963,62.99379486285688,52.49951108184298,57.26380940993933,0.24294556007112403,0.2429455600711127,1.1324274851176597e-14
2.42809364548495,64.27049353155985,53.55477913344611,58.42466778502459,0.2428107016390735,0.242810701639066,7.494005416219807e-15
2.4381270903010033,65.5730735148959,54.63143964447236,59.60905339829009,0.2426785242150202,0.2426785242150182,1.9984014443252818e-15
2.448160535117057,66.90205935345182,55.729926179189135,60.81744319420946,0.24254897446639628,0.24254897446639634,5.551115123125783e-17
2.4581939799331103,68.25798622128235,56.85068109106314,62.050323783586286,0.2424220001227807,0.24242200012278306,2.3592239273284576e-15
2.468227424749164,69.6414001414218,57.9941557008936,63.30819163950938,0.24229754995484815,0.24229754995484074,7.41073868937292e-15
2.4782608695652173,71.05285820576347,59.16081047855585,64.59155329727902,0.24217557375341334,0.2421755737533989,1.4432899320127035e-14
2.488294314381271,72.49292879939757,60.35111522843007,65.90092555838584,0.24205602230919993,0.24205602230919532,4.6074255521944e-15
2.4983277591973243,73.9621918294957,61.56554927858796,67.23683569862298,0.2419388473928686,0.24193884739286964,1.0269562977782698e-15
2.508361204013378,75.46123895883618,62.804601673815625,68.59982168041721,0.24182400173542273,0.2418240017354209,1.8318679906315083e-15
2.5183946488294313,76.99067384406243,64.06877137254824,69.99043236946241,0.24171143900902217,0.24171143900901818,3.9968028886505635e-15
2.528428093645485,78.55111237877212,65.35856744779791,71.40922775574472,0.24160111380834348,0.2416011138083417,1.7763568394002505e-15
2.5384615384615383,80.14318294153298,66.67450929215352,72.85677917904647,0.2414929816319734,0.2414929816319695,3.913536161803677e-15
2.548494983277592,81.76752664892742,68.01712682693746,74.33366955902152,0.24138699886453455,0.24138699886453197,2.581268532253489e-15
2.5585284280936453,83.42479761372545,69.38696071560092,75.84049362993271,0.2412831227589793,0.2412831227589704,8.909539772616881e-15
2.568561872909699,85.11566320829226,70.78456258144607,77.37785818014815,0.24118131141913146,0.24118131141913096,4.996003610813204e-16
2.578595317725753,86.84080433333438,72.21049522976088,78.94638229649038,0.2410815237830095,0.24108152378300615,3.3584246494910985e-15
2.588628762541806,88.600915692094,73.66533287445725,80.54669761353897,0.24098371960587608,0.24098371960587134,4.746203430272544e-15
2.59866220735786,90.39670607010204,75.14966136930354,82.17944856798587,0.24088785944411226,0.24088785944411029,1.970645868709653e-15
2.608695652173913,92.2288986206007,76.66407844384374,83.84529265814544,0.24079390463926784,0.24079390463926306,4.773959005888173e-15
2.618729096989967,94.09823115575345,78.20919394409958,85.54490070872542,0.24070181730220241,0.24070181730219414,8.271161533457416e-15
2.62876254180602,96.0054564437565,79.78563007815139,87.27895714096297,0.2406115602980706,0.2406115602980628,7.799316747991725e-15
2.638795986622074,97.9513425119744,81.39402166669758,89.04816024823755,0.24052309723095594,0.2405230972309524,3.552713678800501e-15
2.648829431438127,99.93667295621907,83.03501639869245,90.85322247726836,0.24043639242934312,0.2404363924293462,3.0808688933348094e-15
2.658862876254181,101.96224725629945,84.70927509216689,92.69487071501277,0.24035141093165086,0.24035141093164983,1.0269562977782698e-15
2.668896321070234,104.0288810979662,86.41747196033498,94.57384658137838,0.24026811847201315,0.24026811847202692,1.3766765505351941e-14
2.678929765886288,106.13740670138384,88.16029488309584,96.49090672786923,0.24018648146643648,0.2401864814664381,1.609823385706477e-15
2.688963210702341,108.28867315625966,89.938445684038,98.44682314228386,0.2401064669992301,0.2401064669992301,0.0
2.698996655518395,110.48354676376754,91.7526404130597,100.44238345959046,0.24002804280970755,0.24002804280968748,2.0067281170099704e-14
2.709030100334448,112.722911385401,93.60360963471707,102.47839127910171,0.23995117727914927,0.2399511772791422,7.077671781985373e-15
2.719063545150502,115.0076687988994,95.4920987224183,104.55566648807991,0.2398758394178053,0.2398758394177929,1.2406742300186124e-14
2.729096989966555,117.3387390613872,97.41886815858022,106.67504559189935,0.23980199885272444,0.239801998852721,3.4416913763379853e-15
2.739130434782609,119.71706087987586,99.38469384087021,108.83738205090262,0.23972962581510118,0.23972962581510188,6.938893903907228e-16
2.749163879598662,122.14359198927431,101.3903673946546,111.04354662408265,0.23965869112852564,0.23965869112852203,3.608224830031759e-15
2.759197324414716,124.6193095380635,103.43669649178179,113.29442771973272,0.2395891661969565,0.23958916619694787,8.631984016460592e-15
2.769230769230769,127.14521048178692,105.5245051758258,115.59093175320183,0.23952102299332087,0.23952102299331093,9.936496070395151e-15
2.779264214046823,129.72231198451905,107.6546341939241,117.93398351190316,0.23945423404816513,0.23945423404815114,1.3988810110276972e-14
2.789297658862876,132.35165182846998,109.82794133534017,120.32452652771936,0.23938877243833517,0.23938877243832396,1.1213252548714081e-14
2.79933110367893,135.03428883189443,112.04530177689068,122.7635234569573,0.2393246117764318,0.23932461177641595,1.584843367652411e-14
2.809364548494983,137.77130327547027,114.30760843537273,125.25195646800306,0.23926172619990588,0.23926172619991382,7.93809462606987e-15
2.819397993311037,140.56379733732146,116.61577232713645,127.79082763683547,0.239200090360691,0.23920009036068685,4.163336342344337e-15
2.82943143812709,143.41289553685706,118.97072293494459,130.3811593505549,0.23913967941485043,0.23913967941484254,7.882583474838611e-15
2.839464882943144,146.31974518760913,121.37340858227022,133.02399471909277,0.2390804690127057,0.2390804690127036,2.0816681711721685e-15
2.849498327759197,149.2855168592474,123.82479681517955,135.7203979952644,0.23902243528889835,0.23902243528889222,6.13398221105399e-15
2.859531772575251,152.31140484896116,126.32587479195736,138.47145500333758,0.2389655548527609,0.23896555485276294,2.0539125955565396e-15
2.869565217391304,155.39862766239406,128.87764968062845,141.27827357628627,0.23890980477882487,0.23890980477882315,1.7208456881689926e-15
2.879598662207358,158.54842850432962,131.48114906453873,144.1419840019087,0.23885516259758313,0.2388551625975758,7.327471962526033e-15
2.8896321070234112,161.7620757793206,134.13742135615527,147.0637394779858,0.23880160628656869,0.23880160628655056,1.812439087700568e-14
2.899665551839465,165.0408636024685,136.8475362192564,150.0447165766679,0.2387491142610587,0.23874911426107542,1.6736612096224235e-14
2.9096989966555187,168.38611232055447,139.61258499967752,153.08611571827166,0.23869766536581463,0.23869766536579654,1.8096635301390052e-14
2.919732441471572,171.79916904373488,142.43368116478953,156.18916165468204,0.23864723886625086,0.23864723886624123,9.631184738623233e-15
2.9297658862876257,175.2814081880143,145.31196075188515,159.35510396255248,0.23859781444008069,0.2385978144400549,2.578492974691926e-14
2.939799331103679,178.83423202871302,148.24858282565307,162.58521754650025,0.23854937216928718,0.23854937216927133,1.584843367652411e-14
2.9498327759197327,182.45907126515544,151.24472994492695,165.88080315250366,0.23850189253188206,0.23850189253188334,1.27675647831893e-15
2.959866220735786,186.15738559680238,154.301608638893,169.24318789170292,0.2384553563940522,0.23845535639405568,3.497202527569243e-15
2.9698996655518397,189.93066431106382,157.42044989295294,172.67372577482038,0.2384097450025436,0.2384097450025266,1.7014167852380524e-14
2.979933110367893,193.78042688302415,160.60250964443247,176.17379825741077,0.23836503997702846,0.23836503997699302,3.544387006115812e-14
2.9899665551839467,197.70822358732627,163.84906928834044,179.74481479616563,0.23832122330264177,0.23832122330264147,3.0531133177191805e-16
3.0,201.7156361224559,167.16143619337717,183.38821341649142,0.23827827732262935,0.23827827732264198,1.2628786905111156e-14
